street,link,name,area,price,rooms
"Śródmieście, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/piekny-apartament-w-wysokim-standardzie-na-ochocie-609091562,,65.0,3000.0,2.0
"Geodetów, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-geodetow-2-pok-38-m-609095294,,38.0,1850.0,2.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-3-pokojowe-na-wlodarzewskiej-ochota-609075907,,60.0,3000.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-oddzielne-pokoje-38m2-na-rakowcu-ochota-609079190,,38.0,1800.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-apartament-82m-srodmiescie-607481634,,82.0,3300.0,2.0
"Białobrzeska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-bialobrzeska-1-pok-40-m-609079961,,40.0,1700.0,1.0
"Białobrzeska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-bialobrzeska-1-pok-36-m-609080630,,36.0,1500.0,1.0
"Adama Asnyka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-asnyka-2-pok-43-m-609081165,,43.0,1850.0,2.0
"Nowogrodzka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-nowogrodzka-1-pok-26-m-609080304,,26.0,1850.0,1.0
"aleja Bohaterów Września, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/nowe-2-pok-obok-parku-szczesliwickiego-parking-balkon-garderoba-609080873,,53.0,2300.0,2.0
"Maszynowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-80m2-nr-3117-609082229,,80.0,2700.0,3.0
"Adama Asnyka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-asnyka-43-m-2-pok-609081509,,43.0,1850.0,2.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-65m2-nr-7136-609082732,,65.0,3500.0,2.0
"Żwirki i Wigury, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-samodzielne-54-m2-zwirki-i-wigury-za-2000-zl-609082738,,54.0,2000.0,2.0
"Opaczewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/3-pokojowe-73m2-ul-opaczewska-1107-482-omw-609083752,,73.0,2800.0,3.0
"Jasielska 38, 02-128 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/jasielska-38-42-rakowiec-nowe-agd-i-meble-po-remoncie-608732674,,37.0,2050.0,2.0
"Włodarzewska, Ochota, Warszawa, mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-100m2-nr-1578-609051045,,100.0,7000.0,3.0
"Włodarzewska, Ochota, Warszawa, mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-70m2-nr-1795-609051018,,70.0,2650.0,3.0
"Filtrowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/3-niezalezne-pokoje-na-ochocie-ul-filtrowa-607609828,,73.0,4500.0,3.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-5-pok-195-m-609052668,,195.0,5100.0,5.0
"Szczęśliwicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-mieszkanie-ul-szczesliwicka-609052622,,60.0,2000.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-na-niemcewicza-609055123,,87.0,3500.0,2.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-7-pok-249-m-609055131,,249.0,5800.0,6.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-2-oddzielne-pokoje-na-ochocie-609054561,,49.0,2200.0,2.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-11-pok-410-m-609055788,,410.0,9500.0,6.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-29m2-ul-sierpinskiego-609055861,,29.0,1300.0,1.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/szukamy-mieszkania-609057762,,45.0,2000.0,2.0
"Białobrzeska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-przy-halach-banacha-od-wrzesnia-609059244,,35.0,1300.0,1.0
"Stefana Baleya, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przyjazne-mieszkanie-warszawa-rakowiec-609061745,,38.0,925.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-na-grojeckiej-609061967,,30.0,1750.0,1.0
"Bitwy Warszawskiej 1920 r. 21, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/nowe-2-pokojowe-o-podwyzszonym-standardzie-przy-dw-zachodnim-609062148,,36.0,1800.0,2.0
"Żwirki i Wigury, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/super-mieszkanie-w-kamienicy-609042448,,55.0,2000.0,2.0
"Walentego Majewskiego Skorochód, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-majewskiego-1-pok-28-m-609043705,,28.0,1300.0,1.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-56m2-nr-324951-609040946,,56.0,2200.0,2.0
"Wawelska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-dwupokojowe-z-klimatem-607528159,,68.0,2300.0,2.0
"Opaczewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/blisko-parku-szczesliwickiego-z-garazem-umeblowane-609044080,,106.0,3000.0,3.0
"Wacława Sierpińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-sierpinskiego-1-pok-37-m-609044427,,37.0,1500.0,1.0
"Stefana Banacha 2, 02-097 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-na-stefana-banacha-609045508,,42.0,1800.0,2.0
"Grójecka 124, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-na-grojeckiej-609045730,,38.0,2100.0,2.0
"Barska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bez-prowizji-ochota-2-pokoje-80m2-2900zl-609044352,,80.0,2900.0,2.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-65m2-nr-1110-609100517,,65.0,3500.0,2.0
"Aleje Jerozolimskie, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-al-jerozolimskie-2-pok-39-m-609045923,,39.0,1600.0,2.0
"Wacława Sierpińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-sierpinskiego-1-pok-37-m-609045186,,37.0,1500.0,1.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-drawska-3-pok-70-m-609049332,,70.0,3700.0,3.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/nowe-budownictwo-ochota-pow-60-m2-650-000-okazja-609048807,,60.0,650000.0,3.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-3-pok-90-m-609048364,,90.0,3000.0,3.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-na-ochocie-bezposrednio-608988726,,45.0,1700.0,2.0
"Wola, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/para-poszukuje-mieszkania-608982859,,30.0,1100.0,1.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokojowe-82-7m2-ul-niemcewicza-1353-482-omw-609013569,,83.0,3500.0,2.0
"Szczęśliwice, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-73m2-nr-6996-609017090,,73.0,2600.0,3.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przytulne-mieszkanie-2-pokoje-ochota-609010388,,50.0,2200.0,2.0
"Radarowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/atrakcyjne-mieszkanie-85-m-wlochy-warszawa-609025750,,85.0,3500.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/do-wynajecia-kawalerka-na-ochocie-tanio-608996061,,26.0,1350.0,1.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/do-wynajecia-dwupokojowe-60m2-mieszkanie-na-ochocie-garaz-609021412,,60.0,2100.0,2.0
"Grójecka 14A, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-srodmiescie-3pokoje-49m2-2200-zl-609028813,,49.0,2200.0,3.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezposrednio-przestronne-3-pokojowe-mieszkanie-ochota-80-m2-609019960,,80.0,2900.0,3.0
"Nowogrodzka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezposrednio-kawalerka-centrum-warszawy-609025443,,26.0,1350.0,1.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/malzenstwo-z-dzieckiem-poszukuje-kawalerki-na-ochocie-609024956,,,1300.0,
"Jankowska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-ul-jankowska-wynajem-1-pokoj-17m2-609034965,,17.0,1400.0,1.0
"Grójecka 186, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladne-mieszkanie-do-wynajecia-warszawa-ochota-609032852,,31.0,1700.0,1.0
"Władysława Okińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-38m2-nr-1146-608984082,,38.0,1700.0,2.0
"Żwirki i Wigury, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokojowe-55m2-zwirki-i-wigury-1111-482-omw-608982168,,55.0,2700.0,2.0
"Opaczewska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-48m2-nr-1144-608984043,,48.0,2250.0,2.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-ul-grojecka-2-pokoje-47m2-609035308,,47.0,2300.0,2.0
"Kolonia Lubeckiego, Uniwersytecka, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-55m2-nr-1154-608984382,,55.0,2800.0,2.0
"Filtrowa, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-70m2-nr-1155-608984406,,70.0,2400.0,2.0
"Wacława Sierpińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-36m2-nr-1164-608984603,,36.0,1600.0,2.0
"Opaczewska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-80m2-nr-1188-608985110,,80.0,3600.0,3.0
"Opaczewska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-103m2-nr-52084-608988865,,103.0,5000.0,3.0
"Sierpińskiego 3, 02-122 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-38m2-nr-1189-608985129,,38.0,1550.0,2.0
"Drawska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-67m2-nr-54114-608990955,,67.0,3700.0,2.0
"Radomska 18, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przytulne-mieszkanie-na-ochocie-608990746,,35.0,1800.0,2.0
"Solińska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-solinska-2-pok-50-m-608963846,,50.0,2000.0,2.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-2-pok-65-m-608964239,,65.0,2300.0,2.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/super-2-pokoje-na-wlodarzewskiej-608964958,,55.0,2200.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-83m-na-ochocie-608966583,,83.0,3499.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/eleganckie-dwupoziomowe-na-mochnackiego-w-warszawie-608968006,,240.0,5800.0,5.0
"Drawska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-68m2-nr-6142-608966673,,68.0,3000.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokojowe-mieszkanie-po-remoncie-na-ochocie-608974555,,48.0,1950.0,2.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/poszukuje-mieszkania-3-pokoje-608968298,,60.0,1800.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/do-wynajecia-kawalerka-okolice-ul-grojeckiej-wlodarzewska-605862255,,30.0,1450.0,1.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/55m2-w-wa-centrum-2-pokoje-608974029,,60.0,2200.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/3-pokojowe-rozkladowe-mieszkanie-na-ochocie-dobra-lokalizacja-608975321,,56.0,2800.0,3.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/krzyk-o-pomoc-608975787,,40.0,1000.0,2.0
"Drawska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-drawska-3pok-100m2-garaz-meble-3400-zl-608971298,,100.0,3400.0,3.0
"Kurhan, Szczęśliwice, Ochota, Warszawa, mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/3mieszkanie-przy-parku-3-pokoje-z-garazem-608976609,,85.0,2900.0,3.0
"Racławicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-raclawicka-2-pok-42-m-608949217,,42.0,1600.0,2.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-3-pok-68-m-608950174,,68.0,3000.0,3.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-grojecka-1-pok-25-m-608949763,,25.0,1300.0,1.0
"Daleka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-daleka-2-pok-38-m-608949500,,38.0,1800.0,2.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-grojecka-3-pok-75-m-608950511,,75.0,2700.0,3.0
"Wacława Sierpińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-sierpinskiego-1-pok-37-m-608951424,,37.0,1500.0,1.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-5-pok-128-m-608950966,,128.0,7500.0,5.0
"Wacława Sierpińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-sierpinskiego-1-pok-37-m-608951771,,37.0,1600.0,1.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-niemcewicza-4-pok-92-m-608952657,,92.0,3000.0,4.0
"Dickensa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-2-pokojowe-ochota-dickensa-608952511,,36.0,1700.0,2.0
"Aleje Jerozolimskie, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-al-jerozolimskie-4-pok-114-m-608953049,,114.0,4500.0,4.0
"Tarczyńska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/srodmiescie-ochota-ul-tarczynska-3-pokoje-62mkw-garaz-608955191,,62.0,2800.0,3.0
"Aleje Jerozolimskie, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/atrakcyjne-mieszkanie-2-pokojowe-ochota-608949001,,36.0,1700.0,2.0
"Grójecka 26, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/do-wynajmu-608923063,,55.0,2000.0,2.0
"Drawska 10, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/nowoczesne-luksusowe-studio-na-ochocie-ul-drawska-10-608956352,,30.0,2000.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/niemcewicza--mieszkanie-dla-studentow-3-pokoje-607586480,,96.0,2800.0,3.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-93m2-3pok-z-garazem-bez-prowizji-608927546,,93.0,3500.0,3.0
"Włodarzewska 51J, 02-384 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/warszawa-ochota-wlodarzewska-2-pokoje-garaz-wys-stand-608926554,,55.0,2200.0,2.0
"Kazimierza Zarankiewicza 4, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/okecie-cieche-dwa-pokoje-wyposazone-608932450,,43.0,1600.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/warszawa-ochota-przepiekna-okolica-duzo-zieleni-2-pok-37-5m-608923961,,37.0,299000.0,2.0
Mazowieckie,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/duza-kawalerka-dla-dwoch-osob-596242613,,38.0,1650.0,1.0
"Mochnackiego Maurycego, Stara Ochota, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-240m2-nr-109998w-608930044,,240.0,5700.0,6.0
"Kurhan, 02-203 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dom-warszawa-ochota-167m2-nr-6610-608941927,,167.0,8500.0,5.0
"Wawelska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-68m2-nr-17747-608941736,,68.0,2500.0,2.0
"Siewierska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-2-pokoje-urzadzone-po-remoncie-603713702,,49.0,2200.0,2.0
"Dickensa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przytulne-2-pokojowe-na-ochocie-cozy-2-room-apartment-at-ochota-608944208,,36.0,1900.0,2.0
"Pl.Narutowicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/poszukuje-kawalerki-ochota-bemowo-wola-srodmiescie-607319579,,25.0,1100.0,1.0
"Adama Asnyka 4, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokoje-w-centrum-stara-ochota-bezposrednio-608877316,,43.0,1950.0,2.0
"Grójecka 115, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezposrednio-ochota-przytulna-kawalerka-do-wynajecia-608879174,,27.0,1300.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokojowe-na-granicy-ochoty-z-wlochami-od-zaraz-607265384,,30.0,1800.0,2.0
"Kaliska 8/10, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-ochota-700-zl-608877601,,35.0,700.0,1.0
"Radomska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-stylowe-i-komfortowe-mieszkanie-604318611,,48.0,2599.0,2.0
"Włodarzewska 57, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/osiedle-chronione-wlodarzewska-57-3-pokoje-608879263,,67.0,2200.0,3.0
"Wawelska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dwa-duze-pokoje-przy-wawelskiej-68m2-608881406,,68.0,2300.0,2.0
"Altowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dom-warszawa-ochota-320m2-nr-81780-608892751,,320.0,12000.0,6.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-93-3m2-nr-80738-608892833,,94.0,3700.0,3.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/polecam-piekne-zadbane-dwupokojowe-mieszkanie-w-wa-ochota-604791590,,50.0,2750.0,2.0
"Pruszkowska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladne-mieszkanko-blisko-centrum-na-ul-pruszkowskiej-608902856,,25.0,1450.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/szukamy-mieszkania-607268286,,30.0,1500.0,2.0
"Radarowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-50m2-nr-5321-608908936,,50.0,2400.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dwupokojowe-na-starej-ochocie-606172603,,47.0,2000.0,2.0
"Lechicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dom-warszawa-ochota-300m2-nr-5058-608908832,,300.0,17000.0,6.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/sprawdzone-miejsce-do-mieszkania-fajna-lokalizacja-0-prowizji-605980914,,71.0,2650.0,3.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-29m2-ochota-ul-sierpinskiego-608831220,,29.0,1300.0,1.0
"Drawska/Penthouse/Park Szczęśliwicki, Szczęśliwice, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-340m2-nr-8w-608832327,,340.0,25000.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/szukam-mieszkanie-608832597,,,1300.0,2.0
"Drawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-w-ogrodach-shiraz-608830674,,68.0,3000.0,2.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokojowe-mieszkanie-na-sulmierzyckiej-ochota-608850588,,39.0,1800.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-w-centrum-warszawy-608833270,,26.0,1350.0,1.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/4-pokojowe-mieszkanie-na-wlodarzewskiej-ochota-608851142,,140.0,4000.0,4.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-do-wynajecia-608851902,,37.0,1500.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/malzenstwo-z-dzieckiem-poszukuje-mieszkania-608853845,,,1200.0,1.0
